@RELATION dados

@ATTRIBUTE A1	REAL
@ATTRIBUTE A2	REAL
@ATTRIBUTE A3	REAL
@ATTRIBUTE A4	REAL
@ATTRIBUTE A5	REAL
@ATTRIBUTE A6	REAL
@ATTRIBUTE A7	REAL
@ATTRIBUTE A8	REAL
@ATTRIBUTE A9	REAL
@ATTRIBUTE A10	REAL
@ATTRIBUTE A11	REAL
@ATTRIBUTE A12	REAL
@ATTRIBUTE A13	REAL
@ATTRIBUTE A14	REAL
@ATTRIBUTE A15	REAL
@ATTRIBUTE A16	REAL
@ATTRIBUTE A17	REAL
@ATTRIBUTE A18	REAL
@ATTRIBUTE A19	REAL
@ATTRIBUTE A20	REAL
@ATTRIBUTE A21	REAL
@ATTRIBUTE A22	REAL
@ATTRIBUTE A23	REAL
@ATTRIBUTE A24	REAL
@ATTRIBUTE A25	REAL
@ATTRIBUTE A26	REAL
@ATTRIBUTE A27	REAL
@ATTRIBUTE A28	REAL
@ATTRIBUTE A29	REAL
@ATTRIBUTE A30	REAL
@ATTRIBUTE A31	REAL
@ATTRIBUTE A32	REAL
@ATTRIBUTE A33	REAL
@ATTRIBUTE A34	REAL
@ATTRIBUTE A35	REAL
@ATTRIBUTE A36	REAL
@ATTRIBUTE A37	REAL
@ATTRIBUTE A38	REAL
@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.032258, 0.062035, 0.086849, 0.106700, 0.126551, 0.146402, 0.163772, 0.183623, 0.203474, 0.223325, 0.245658, 0.267990, 0.290323, 0.315136, 0.342432, 0.367246, 0.392060, 0.429280, 0.456576, 0.486352, 0.518610, 0.553350, 0.593052, 0.667494, 0.746898, 0.873449, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.997519, 0.017216, 0.036722, 0.055970, 0.076141, 0.095586, 0.115831, 0.136520, 0.156321, 0.176308, 0.196627, 0.217316, 0.238644, 0.260934, 0.283026, 0.305192, 0.328812, 0.352382, 0.377257, 0.402810, 0.429250, 0.457105, 0.487301, 0.519109, 0.554723, 0.596383, 0.653264, 0.709751, 0.751880, 0.786028, 0.817171, 0.845015, 0.870469, 0.893399, 0.914038, 0.933704, 0.954036, 0.971695, 0.983542, 27
0.026042, 0.052083, 0.075521, 0.096354, 0.114583, 0.132813, 0.156250, 0.179688, 0.203125, 0.226563, 0.255208, 0.281250, 0.304688, 0.333333, 0.361979, 0.393229, 0.421875, 0.453125, 0.486979, 0.515625, 0.557292, 0.593750, 0.666667, 0.768229, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.997396, 0.017849, 0.037896, 0.057631, 0.077691, 0.097697, 0.117730, 0.138373, 0.159234, 0.180461, 0.201769, 0.223267, 0.245063, 0.267565, 0.290771, 0.314738, 0.338976, 0.363797, 0.390082, 0.417386, 0.446533, 0.477322, 0.511271, 0.549235, 0.594401, 0.660129, 0.709527, 0.749905, 0.784383, 0.815253, 0.842733, 0.867255, 0.889893, 0.910658, 0.928955, 0.945747, 0.960829, 0.974840, 0.986396, 27
0.034335, 0.055794, 0.081545, 0.103004, 0.115880, 0.141631, 0.167382, 0.188841, 0.210300, 0.231760, 0.261803, 0.291845, 0.321888, 0.356223, 0.390558, 0.433476, 0.467811, 0.510730, 0.545064, 0.587983, 0.635193, 0.678112, 0.742489, 0.957082, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.995708, 0.016210, 0.037871, 0.056807, 0.078727, 0.097920, 0.119361, 0.140986, 0.162464, 0.183021, 0.204756, 0.228444, 0.250143, 0.273978, 0.298587, 0.324191, 0.350716, 0.376946, 0.406086, 0.435079, 0.466245, 0.502091, 0.540036, 0.582586, 0.642377, 0.700216, 0.738382, 0.775369, 0.805835, 0.832323, 0.857411, 0.878999, 0.899040, 0.917681, 0.934149, 0.949400, 0.961705, 0.974673, 0.985467, 27
0.025478, 0.050955, 0.070064, 0.091295, 0.114650, 0.135881, 0.159236, 0.184713, 0.210191, 0.237792, 0.267516, 0.295117, 0.324841, 0.356688, 0.392781, 0.426752, 0.460722, 0.501062, 0.541401, 0.594480, 0.666667, 0.755839, 0.817410, 0.893843, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.997877, 0.018401, 0.038433, 0.059033, 0.079498, 0.100549, 0.121835, 0.143220, 0.164794, 0.186855, 0.209474, 0.232635, 0.256319, 0.280570, 0.305327, 0.331760, 0.358725, 0.386818, 0.415892, 0.447429, 0.481047, 0.516938, 0.557552, 0.611961, 0.672482, 0.717622, 0.756163, 0.788556, 0.818009, 0.844623, 0.868829, 0.890422, 0.910093, 0.927872, 0.943829, 0.957956, 0.970425, 0.980802, 0.989700, 27
0.021583, 0.043165, 0.064748, 0.086331, 0.107914, 0.129496, 0.154676, 0.179856, 0.208633, 0.241007, 0.276978, 0.323741, 0.381295, 0.525180, 0.586331, 0.658273, 0.719424, 0.784173, 0.845324, 0.910072, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.996403, 0.017183, 0.039180, 0.060685, 0.080974, 0.102350, 0.124243, 0.146188, 0.168418, 0.191734, 0.215724, 0.241033, 0.269551, 0.302598, 0.380001, 0.437477, 0.484732, 0.526319, 0.564231, 0.598468, 0.631541, 0.661068, 0.689121, 0.716733, 0.744242, 0.769888, 0.792790, 0.814580, 0.834739, 0.854200, 0.872289, 0.889136, 0.905259, 0.920190, 0.933647, 0.946587, 0.958284, 0.968376, 0.977382, 28
0.022140, 0.044280, 0.066421, 0.088561, 0.110701, 0.132841, 0.154982, 0.177122, 0.202952, 0.232472, 0.265683, 0.298893, 0.339483, 0.387454, 0.479705, 0.568266, 0.634686, 0.715867, 0.774908, 0.837638, 0.922509, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.996310, 0.018573, 0.038807, 0.059122, 0.082025, 0.103103, 0.124672, 0.147084, 0.169252, 0.192154, 0.215983, 0.240656, 0.266854, 0.294631, 0.326929, 0.366580, 0.425621, 0.489863, 0.537384, 0.577661, 0.614262, 0.648630, 0.679593, 0.709359, 0.737681, 0.764151, 0.788579, 0.811781, 0.833240, 0.853175, 0.872074, 0.889149, 0.905625, 0.920794, 0.934546, 0.947100, 0.958674, 0.968587, 0.977628, 28
0.020833, 0.041667, 0.062500, 0.083333, 0.107639, 0.135417, 0.166667, 0.194444, 0.222222, 0.253472, 0.291667, 0.343750, 0.399306, 0.510417, 0.565972, 0.631944, 0.711806, 0.770833, 0.833333, 0.902778, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.019555, 0.039400, 0.060137, 0.080440, 0.101587, 0.124277, 0.147377, 0.169608, 0.193070, 0.217327, 0.243176, 0.272304, 0.305507, 0.350381, 0.406395, 0.464193, 0.509476, 0.549479, 0.586420, 0.619816, 0.651765, 0.680893, 0.709033, 0.736569, 0.762539, 0.787037, 0.809823, 0.830777, 0.850140, 0.869020, 0.886646, 0.902464, 0.917704, 0.931617, 0.944613, 0.956332, 0.966990, 0.976442, 28
0.020833, 0.041667, 0.062500, 0.083333, 0.107639, 0.135417, 0.166667, 0.194444, 0.222222, 0.253472, 0.291667, 0.343750, 0.399306, 0.510417, 0.565972, 0.631944, 0.711806, 0.770833, 0.833333, 0.902778, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.996528, 0.019555, 0.039400, 0.060137, 0.080440, 0.101587, 0.124277, 0.147377, 0.169608, 0.193070, 0.217327, 0.243176, 0.272304, 0.305507, 0.350381, 0.406395, 0.464193, 0.509476, 0.549479, 0.586420, 0.619816, 0.651765, 0.680893, 0.709033, 0.736569, 0.762539, 0.787037, 0.809823, 0.830777, 0.850140, 0.869020, 0.886646, 0.902464, 0.917704, 0.931617, 0.944613, 0.956332, 0.966990, 0.976442, 28
0.021918, 0.043836, 0.068493, 0.095890, 0.126027, 0.153425, 0.183562, 0.213699, 0.257534, 0.306849, 0.372603, 0.468493, 0.545205, 0.610959, 0.665753, 0.723288, 0.783562, 0.843836, 0.901370, 0.994521, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.997260, 0.019801, 0.041043, 0.062526, 0.084609, 0.107382, 0.131372, 0.155526, 0.180011, 0.206087, 0.235316, 0.274348, 0.352712, 0.405885, 0.451237, 0.493211, 0.531147, 0.566921, 0.601389, 0.633109, 0.664035, 0.692723, 0.720075, 0.745986, 0.770906, 0.795256, 0.817234, 0.837816, 0.857016, 0.875812, 0.893061, 0.908898, 0.923460, 0.937001, 0.949401, 0.960510, 0.970058, 0.978435, 0.985461, 28
0.021505, 0.043011, 0.064516, 0.086022, 0.112903, 0.139785, 0.161290, 0.188172, 0.215054, 0.247312, 0.274194, 0.317204, 0.376344, 0.462366, 0.559140, 0.607527, 0.698925, 0.763441, 0.827957, 0.876344, 0.983871, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.994624, 0.016649, 0.039427, 0.059255, 0.081455, 0.102093, 0.124118, 0.145913, 0.168285, 0.190773, 0.215863, 0.239912, 0.266967, 0.296450, 0.335877, 0.390276, 0.449763, 0.504451, 0.546768, 0.583883, 0.619205, 0.651347, 0.681582, 0.709331, 0.736675, 0.763499, 0.788357, 0.810730, 0.832004, 0.851197, 0.869927, 0.886692, 0.903341, 0.918488, 0.932709, 0.945369, 0.956527, 0.966875, 0.975835, 28
0.023810, 0.047619, 0.071429, 0.095238, 0.126984, 0.158730, 0.190476, 0.222222, 0.269841, 0.329365, 0.396825, 0.472222, 0.539683, 0.603175, 0.670635, 0.734127, 0.797619, 0.857143, 0.916667, 0.980159, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.996032, 0.018644, 0.040407, 0.062736, 0.085003, 0.110324, 0.134354, 0.158856, 0.185658, 0.215671, 0.248394, 0.313240, 0.381771, 0.433296, 0.477261, 0.517227, 0.555682, 0.591994, 0.624811, 0.655581, 0.685626, 0.714412, 0.741465, 0.767227, 0.791982, 0.814437, 0.835443, 0.855348, 0.873866, 0.891377, 0.907628, 0.922210, 0.935689, 0.948066, 0.958428, 0.968222, 0.976222, 0.983151, 0.988631, 28
0.017937, 0.044843, 0.067265, 0.089686, 0.116592, 0.147982, 0.174888, 0.210762, 0.255605, 0.300448, 0.340807, 0.390135, 0.457399, 0.533632, 0.582960, 0.677130, 0.735426, 0.816143, 0.878924, 0.959641, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.995516, 0.017093, 0.037644, 0.059322, 0.081924, 0.103843, 0.127089, 0.149410, 0.175190, 0.198033, 0.226548, 0.254902, 0.286272, 0.324599, 0.385087, 0.441272, 0.490418, 0.529952, 0.568401, 0.604235, 0.636409, 0.668021, 0.695892, 0.725050, 0.750789, 0.777695, 0.800861, 0.823423, 0.843974, 0.864204, 0.881216, 0.899355, 0.914074, 0.928754, 0.941583, 0.953609, 0.964307, 0.973275, 0.981761, 28
0.018127, 0.042296, 0.066465, 0.090634, 0.114804, 0.145015, 0.175227, 0.208459, 0.238671, 0.293051, 0.374622, 0.462236, 0.525680, 0.580060, 0.649547, 0.706949, 0.767372, 0.830816, 0.894260, 0.975831, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.996979, 0.017853, 0.040160, 0.061920, 0.082657, 0.105402, 0.128367, 0.151861, 0.175920, 0.201440, 0.229863, 0.262940, 0.308705, 0.374111, 0.429113, 0.472723, 0.513267, 0.550908, 0.585938, 0.618505, 0.649720, 0.678855, 0.707095, 0.734659, 0.760544, 0.784166, 0.807842, 0.829474, 0.849791, 0.867791, 0.885552, 0.902255, 0.917608, 0.930970, 0.943931, 0.955778, 0.965982, 0.974708, 0.982886, 28
0.017804, 0.041543, 0.065282, 0.086053, 0.112760, 0.142433, 0.169139, 0.195846, 0.228487, 0.261128, 0.320475, 0.385757, 0.468843, 0.554896, 0.635015, 0.700297, 0.756677, 0.813056, 0.872404, 0.946588, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.997033, 0.017575, 0.039764, 0.061601, 0.081061, 0.103990, 0.126408, 0.149266, 0.171895, 0.197008, 0.222790, 0.251459, 0.283827, 0.352455, 0.411538, 0.459562, 0.499749, 0.538157, 0.574206, 0.606785, 0.638167, 0.668950, 0.697056, 0.722838, 0.748954, 0.773591, 0.796890, 0.817424, 0.838292, 0.857734, 0.875767, 0.892215, 0.908311, 0.923086, 0.936418, 0.948445, 0.959610, 0.969666, 0.978348, 28
0.021352, 0.042705, 0.067616, 0.096085, 0.124555, 0.153025, 0.181495, 0.213523, 0.256228, 0.302491, 0.373665, 0.448399, 0.537367, 0.583630, 0.661922, 0.722420, 0.782918, 0.846975, 0.911032, 0.982206, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.996441, 0.019782, 0.040248, 0.060967, 0.082268, 0.107091, 0.130191, 0.153139, 0.177607, 0.205620, 0.233837, 0.268208, 0.335583, 0.397614, 0.443839, 0.485354, 0.524208, 0.561239, 0.595535, 0.628108, 0.657793, 0.688238, 0.715568, 0.742063, 0.767442, 0.792113, 0.814757, 0.835856, 0.855435, 0.874280, 0.891402, 0.907790, 0.922430, 0.935981, 0.948519, 0.959588, 0.968959, 0.977850, 0.985297, 28
0.020202, 0.040404, 0.067340, 0.090909, 0.117845, 0.151515, 0.175084, 0.205387, 0.239057, 0.282828, 0.333333, 0.397306, 0.491582, 0.579125, 0.649832, 0.707071, 0.760943, 0.831650, 0.888889, 0.986532, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.996633, 0.018706, 0.039248, 0.062012, 0.083438, 0.104638, 0.128218, 0.151663, 0.174336, 0.201159, 0.228253, 0.256006, 0.292918, 0.368874, 0.422882, 0.468932, 0.509404, 0.548017, 0.584181, 0.616989, 0.649072, 0.678253, 0.705960, 0.733395, 0.758766, 0.782437, 0.805496, 0.826401, 0.846830, 0.865830, 0.883243, 0.900248, 0.915530, 0.929429, 0.943305, 0.955073, 0.965638, 0.974980, 0.983233, 28
0.017544, 0.043860, 0.067251, 0.093567, 0.119883, 0.143275, 0.175439, 0.210526, 0.245614, 0.295322, 0.359649, 0.467836, 0.532164, 0.596491, 0.666667, 0.730994, 0.783626, 0.836257, 0.897661, 0.976608, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.997076, 0.017270, 0.039670, 0.062224, 0.084607, 0.107298, 0.130792, 0.154458, 0.179748, 0.205978, 0.234602, 0.267108, 0.340190, 0.400003, 0.448514, 0.490886, 0.529240, 0.565371, 0.599637, 0.631237, 0.662101, 0.691050, 0.718939, 0.745426, 0.770767, 0.794261, 0.816627, 0.837694, 0.857050, 0.874902, 0.891881, 0.907613, 0.922318, 0.935775, 0.948189, 0.959184, 0.968879, 0.977361, 0.984696, 28
0.020906, 0.041812, 0.069686, 0.094077, 0.125436, 0.160279, 0.191638, 0.222997, 0.261324, 0.331010, 0.400697, 0.470383, 0.529617, 0.595819, 0.668990, 0.724739, 0.783972, 0.846690, 0.902439, 0.986063, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.996516, 0.019401, 0.039797, 0.063713, 0.085930, 0.108730, 0.133205, 0.157923, 0.182204, 0.210929, 0.241329, 0.285010, 0.355206, 0.412000, 0.456992, 0.499897, 0.538285, 0.573565, 0.608821, 0.641042, 0.670495, 0.700506, 0.727240, 0.754750, 0.778910, 0.801709, 0.824339, 0.844954, 0.863504, 0.882662, 0.899222, 0.914422, 0.929257, 0.942053, 0.953490, 0.964076, 0.973085, 0.980976, 0.987872, 28
0.020478, 0.040956, 0.064846, 0.088737, 0.116041, 0.143345, 0.174061, 0.204778, 0.235495, 0.279863, 0.324232, 0.378840, 0.464164, 0.573379, 0.631399, 0.699659, 0.757679, 0.815700, 0.890785, 0.979522, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.996587, 0.018940, 0.038882, 0.059453, 0.083262, 0.105138, 0.126688, 0.151289, 0.175238, 0.199373, 0.227935, 0.255635, 0.287878, 0.349264, 0.412282, 0.459178, 0.504048, 0.542837, 0.578411, 0.614334, 0.645599, 0.675651, 0.705122, 0.731680, 0.757050, 0.781325, 0.803807, 0.825496, 0.845927, 0.865147, 0.882783, 0.899836, 0.915771, 0.929865, 0.943307, 0.955119, 0.965533, 0.975247, 0.983354, 28
0.019531, 0.042969, 0.066406, 0.093750, 0.125000, 0.160156, 0.195313, 0.230469, 0.277344, 0.335938, 0.398438, 0.476563, 0.539063, 0.609375, 0.679688, 0.734375, 0.789063, 0.847656, 0.902344, 0.972656, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.996094, 0.015686, 0.038483, 0.061279, 0.083862, 0.107880, 0.132172, 0.156860, 0.183136, 0.211578, 0.244598, 0.300232, 0.368683, 0.420349, 0.465424, 0.507080, 0.544556, 0.579773, 0.612976, 0.645691, 0.675293, 0.703918, 0.731354, 0.757324, 0.782379, 0.805450, 0.827240, 0.846802, 0.865967, 0.883484, 0.899841, 0.915192, 0.929016, 0.941833, 0.953125, 0.963440, 0.972198, 0.980011, 0.986389, 28
0.019048, 0.047619, 0.069841, 0.095238, 0.117460, 0.149206, 0.180952, 0.209524, 0.244444, 0.279365, 0.361905, 0.434921, 0.530159, 0.577778, 0.666667, 0.717460, 0.777778, 0.834921, 0.901587, 0.990476, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.996825, 0.017596, 0.039728, 0.060690, 0.084394, 0.105598, 0.129040, 0.152603, 0.177314, 0.202711, 0.230103, 0.264611, 0.337838, 0.396211, 0.442570, 0.484313, 0.523860, 0.559476, 0.594487, 0.627040, 0.657234, 0.686621, 0.713893, 0.741144, 0.766742, 0.791534, 0.813706, 0.834427, 0.853797, 0.872139, 0.889332, 0.905619, 0.920635, 0.934442, 0.946636, 0.958186, 0.967881, 0.977072, 0.985175, 28
0.019802, 0.039604, 0.066007, 0.085809, 0.112211, 0.135314, 0.161716, 0.194719, 0.224422, 0.257426, 0.297030, 0.346535, 0.392739, 0.495050, 0.590759, 0.656766, 0.722772, 0.798680, 0.858086, 0.950495, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.996700, 0.018212, 0.038079, 0.061149, 0.082127, 0.103955, 0.125543, 0.147524, 0.171530, 0.194905, 0.220588, 0.247100, 0.274592, 0.307029, 0.351295, 0.425666, 0.475117, 0.518642, 0.558791, 0.594691, 0.629655, 0.660763, 0.689998, 0.718317, 0.745112, 0.770731, 0.795151, 0.816892, 0.837957, 0.857824, 0.876559, 0.893594, 0.909628, 0.924768, 0.938318, 0.950996, 0.962106, 0.972258, 0.980862, 28
0.019481, 0.042208, 0.064935, 0.087662, 0.113636, 0.136364, 0.165584, 0.191558, 0.224026, 0.259740, 0.301948, 0.370130, 0.425325, 0.538961, 0.594156, 0.672078, 0.740260, 0.795455, 0.863636, 0.922078, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.996753, 0.018152, 0.037696, 0.061477, 0.081422, 0.105077, 0.126244, 0.150468, 0.172626, 0.198073, 0.222803, 0.250632, 0.283269, 0.317929, 0.384087, 0.442676, 0.490892, 0.531856, 0.570206, 0.603011, 0.636891, 0.667018, 0.696597, 0.723731, 0.751033, 0.776206, 0.799292, 0.821829, 0.842069, 0.861929, 0.879364, 0.896294, 0.911600, 0.926168, 0.939366, 0.951573, 0.962114, 0.971454, 0.979908, 28
0.028269, 0.053004, 0.074205, 0.095406, 0.116608, 0.141343, 0.169611, 0.201413, 0.236749, 0.279152, 0.339223, 0.420495, 0.498233, 0.561837, 0.667845, 0.727915, 0.787986, 0.844523, 0.901060, 0.978799, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.996466, 0.019229, 0.038982, 0.060408, 0.081260, 0.103160, 0.124836, 0.148510, 0.172208, 0.197630, 0.224400, 0.257963, 0.324064, 0.382075, 0.428823, 0.470352, 0.508310, 0.543595, 0.577957, 0.610596, 0.642186, 0.671503, 0.700421, 0.727316, 0.754760, 0.781655, 0.805554, 0.828353, 0.848531, 0.867160, 0.884691, 0.901947, 0.917080, 0.930914, 0.943525, 0.954888, 0.965026, 0.974391, 0.982682, 28
0.019560, 0.039120, 0.063570, 0.083130, 0.107579, 0.127139, 0.149144, 0.171149, 0.190709, 0.215159, 0.237164, 0.259169, 0.286064, 0.310513, 0.334963, 0.359413, 0.388753, 0.415648, 0.442543, 0.466993, 0.491443, 0.520782, 0.552567, 0.586797, 0.621027, 0.669927, 0.757946, 0.907090, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.997555, 0.017731, 0.036047, 0.055679, 0.075430, 0.095408, 0.114813, 0.135592, 0.155379, 0.176218, 0.196627, 0.217359, 0.238019, 0.259181, 0.280486, 0.302664, 0.325094, 0.348480, 0.372116, 0.396734, 0.422391, 0.449065, 0.476803, 0.506166, 0.537957, 0.572450, 0.610255, 0.653906, 0.711772, 0.781679, 0.827231, 0.861807, 0.890717, 0.915071, 0.935169, 0.951058, 0.965465, 0.976309, 0.985396, 29
0.020779, 0.046753, 0.067532, 0.090909, 0.114286, 0.137662, 0.161039, 0.187013, 0.218182, 0.246753, 0.272727, 0.301299, 0.332468, 0.363636, 0.392208, 0.428571, 0.459740, 0.496104, 0.527273, 0.563636, 0.605195, 0.646753, 0.703896, 0.935065, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.997403, 0.018796, 0.038603, 0.059747, 0.080202, 0.101845, 0.123609, 0.145198, 0.166773, 0.189860, 0.212339, 0.235102, 0.258674, 0.282678, 0.307654, 0.333034, 0.359022, 0.386345, 0.414923, 0.445579, 0.478044, 0.513840, 0.552930, 0.598104, 0.660455, 0.725141, 0.768521, 0.804601, 0.835298, 0.862635, 0.886099, 0.906379, 0.924028, 0.939868, 0.953348, 0.964844, 0.974545, 0.982614, 0.989077, 29
0.018349, 0.041284, 0.064220, 0.091743, 0.121560, 0.149083, 0.172018, 0.199541, 0.222477, 0.245413, 0.272936, 0.295872, 0.325688, 0.355505, 0.385321, 0.417431, 0.447248, 0.479358, 0.513761, 0.545872, 0.575688, 0.612385, 0.653670, 0.706422, 0.811927, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.997706, 0.016907, 0.037339, 0.057876, 0.078550, 0.100044, 0.121328, 0.142139, 0.163665, 0.185170, 0.207001, 0.228821, 0.251883, 0.275008, 0.298723, 0.323279, 0.348340, 0.373969, 0.400892, 0.428804, 0.458400, 0.489258, 0.523052, 0.560359, 0.602980, 0.655521, 0.727075, 0.774693, 0.811537, 0.841764, 0.867940, 0.890771, 0.910403, 0.928036, 0.943229, 0.956780, 0.968100, 0.977801, 0.986081, 29
